reviewId,content,score
dd4ef0d0-56d9-434f-912e-5fd22c64b7cf,I am located in America. I have an American SIM card. I am American. I happen to own a Huawei phone. Everytime I download this app FROM GOOGLE PLAY STORE it changes the app to the Chinese version. I can't change it back. The app is labeled in Chinese and the user interface is completely different. When I tried to change my search location options it kept sending me stuff near me not the city I wanted. Now I can't even find a way to search by location.,2
8a85b135-3456-450a-95e1-33ba5785595f,"tl;dr - dont use the app for important connections, stick to desktop. I met a super important contact at a networking event. Thanks to a glitch in the app, I couldn't attach a personal note to the connection request with this contact. After unsending the connection request (in order to resend a connection request with a note), I was told I couldn't resend the connection request for 3 weeks. Customer support was utterly useless. It stalled a major project I was trying to get off the ground.",2
0f046ea8-f0d8-481a-9fb4-46f7eca4d824,"I've been with LinkedIn for over 10 years and just deleted a large number of contact requests from people I don't know. Then installed the app. It immediately: (1) took me thru a series of network-building screens that I've seen before and have no interest in, as though I were a new user with no network; and (2) added the 50 or so people I had just dismissed back into the potential-contact list. Feels like I'm being spammed with ads to add random connections. Quite annoying.",2
88d5b267-2c77-4e50-b7eb-b6ec22a197ad,"For the past 3 days now, I uploaded 2 posts and they have been loading to no end. They were not even videos. very annoying. Also a few days ago, I tried to change my profile picture amd it was on ""sending"" forever amd still didn't do it. i rebooted a few times and gave up because it still wasn't working. One time I left it to work in the background and at the end of the day went back and it waa was still sending brrrrrrhhhhhh!",2
56b65ac4-b434-4592-922a-c0f34a17f528,"Almost all the jobs marked with the ""entry-level"" tag are not actually entry-level. Most of these listings say they require anywhere from 3-10 years of professional experience, and there's no feature which screens them for false information or any way to report them. I have to scroll through dozens until I find one that doesn't require prior professional experience, and it's a huge waste of time.",2
8872a237-c8ed-404e-8354-1fdc82bbc65f,"The app opens easily and works well in many functions, but has number of annoying features, making it unpleasant to use: 1.I deleted messages months ago, but it keeps notifying of new messages. 2.Sends connection suggestions of totally irrelevant people whom I don't know. 3. The ads are excessive pervasive and really annoying. 4.The web/app is unintuitive, too much useless content and hardly adjustable. I have it ""just because"", but I avoid using it, feels like waste of time & nothing learned.",2
64eaab45-84de-46ac-992a-1d21468fd7f7,"Most recent update finally appeared, feed is better. But I don't see any way to prevent videos from autoplaying as I scroll. I scroll past them faster when videos are included. If I want to view a video post, I'll hit play. Otherwise it feels like just another force-fed commercial ad. *update* I've nearly stopped using this app because it never loads the feed! I've checked for updates on the app, supposedly it's current. Sorry I'm too broke to afford internet, I am exclusively on data not wifi.",2
348bfdd9-6f39-48c8-b7a3-2fa7ebb861cc,"It's not that the app is bad, it does everything it says it will. My problem with linked in is it's level of intrusiveness into my data and what I'm doing and also how annoying it is. No other app sends me so many notifications or emails all day. If there was any other app like linked in or social media that could even come close to linked in I would delete everything from them in a heartbeat. Linked in is much more intrusive than it should.",2
248fc779-67f7-4336-8f2c-2b7c337c31f1,"the last week or so has been terrible for linkedin. what is going on? cannot retrieve messages. When i hit follow, an error happens. i have to hit it again. When i hit notifications, ""something broke, we took a wrong exit."" This is getting ridiculous. I stay checking down meters, you are having issues daily. Please fix these issues.",2
f5a03c98-3fce-41ea-a380-15edc9f4fed3,"I'm a LinkedIn fan. But your app has lots of issues. The newest one: It gets forcefully closed whenever I tap on the three dots on top right corner of any post! I've updated, restarted, deleted/installed again, etc. Still have the issue. Other areas of issues: - Incomplete posts won't be saved as draft. - Notifications are inconsistent and unreliable. - Network page doesn't show the notification that you came on this page to seea and lmost all the time is over scrolled to the mid page.",2
8369dff2-027e-4bf6-81bb-0e9401455033,"I honestly really dislike LinkedIn, as a website and as an application. It overcomplicates everything that should be simple. It constantly asks me to connect with new people and every time I log in I have to skip multiple screens just to see who messaged me. It's gotten better than it used to be, but to not saying much.",2
0ce2f55e-80e3-46d2-be8f-a3573270937a,"Man this app sucks. Some days it doesn't show you notifications on messages, and other days it won't upload your videos, no matter if you restart your phone or not. Even after I uninstalled and reinstalled the app, the same issues arise. Why this app has to have access to my camera AND microphone, to upload a video, is also BEYOND intrusive. Pathetic.",2
b344463c-9224-4099-82f6-a1b10b60c84e,"If you are searching for a job.. filtering searches usually doesn't work, for example u filter for an entry level job and you get a job that requires a master's and years of experience instead. Another problem is that most of the jobs posted on LinkedIn still show weeks to months after the position is no longer available. I once spent hours picking out jobs to apply to and almost all of them weren't accepting applications so I just wasted time looking on this app. I'd give it a 5 star rating",2
23d7a3fc-503b-4d30-8383-36641c14b523,"It's ok for job searches in that it shows jobs not listed in other places. The 2 problems for me: it's pretty limited on the app as to what you can do, and there is no ability (that I've found) to rate companies that you've worked for in the past. It seems that it's mainly a social networking site for professional networking and an HR friendly tool, not so much good for describing previous experiences with an employer.",2
b46b4029-057a-4328-beef-e6b1b1006d0a,"It's a good app for the most part, but when they added the ""double-tap to like"" feature, it has really dampened the atmosphere. Now it's filled with a bunch of people that are only concerned with tricking others into liking their post. It went from feeling like a really well-made app for professionals, to just another social media platform like Facebook. I wish they'd get rid of that stupid feature and be a little stricter on what content is appropriate.",2
01f1776f-ecd8-4f36-9729-d44d7b8fce37,"The app is trash only use online!! This is not a review of the service rather its horrendously built app that always fails! No matter what page or notifications I select that state I have 4 new messages it always says ""no results found. Something broke"" its been like this for months for a company that regularly updates bugs. I cancelled my far reaching priced premium membership due to this app, as it was a hassle to get notified from the app but have to go to the browser to view them.",2
2357df36-8728-434a-a3a2-3840d52a6eee,"Useful resource but the app needs a lot of work. Half of what I try to do returns an error message saying it can't be done right now. I cant update my info, can't upload a new photo, you would think a large company like LinkedIn would put some effort into a smooth user experience but everytime I open the app I just get frustrated. Then they have the audacity to recommend paying to upgrade. Right.",2
1f80f671-7d91-4a7e-9ddc-490b4f55eb13,"For the last few weeks or a month, noticing that after reading any new message, system doesn't clear the notification but shows as still something is left to read in the inbox. And now, it doesn't show messages fr Aug 27th 2015 till Dec 3rd 2020 in mobile. So disappointed with the recent updates. There are also cases that when adding comments to posts, screen flicks for few seconds.",2
52f54bf0-c528-4764-a7b6-9f68a75b4d10,Good evening Jacklyn We've been a subscribers to the Wall Street journal for over 30 years and then some. Until recently we have grown more dissatisfied with the way that you project the magazine the inclusions and articles that you include. More often than not recently it's more like reading pages from Ebony than from interesting articles that I used to enjoy in the magazine. Sure would be nice if you can vary the articles with more readable insertions. Thank you for your time sincerely Charles,2
7117917e-c970-485d-890b-36f2dfb30583,"I am getting a lot of error messages as ""it's not you, it's us. Give it another try, please"". I have re-installed the app several times but the problem keeps on happening. Decent app for keeping up with professional friends and contacts. Miss being able to save articles for later and create libraries and favorites.",2
4d98d76f-9ffd-4f4d-a8b5-db9422c201ce,"I'm using this app in china but even if I install it from the play store it always switch back to the Chinese version after 2hours. It is really annoying as the 2 version aren't the same and the Chinese one has many glitches (send you notification but you opened it doesn't display anything, can't add a note before sending a connection request ect...)",2
105a5205-8fb6-439a-bbc6-df46b8ec2d5f,Hi I think there is a bug right now in app for Android. When you click on any job it takes you to job description page but then you just cannot navigate back to the previous page. I am using pixel 2 just in case if you need that detail for testing. This bug is there for couple of days now and it's pretty annoying.,2
61ac5020-2812-4808-aa86-045ecbe9691a,"When a connection comments or likes a post of someone am not connected to, It shows up in my feed. Was told to check profile settings, the only option available is to unfollow the connection. Try to put an option in the app, where we can only see the posts of people we are connected to. Its weird to see posts of people and pages you have never even followed, showing up in your feed, just because your connection liked them.",2
a5794446-41a3-4f5d-b0e3-69b93d82616c,It's fine but it keeps showing me remote positions in searches despite deselecting that filter option. Please don't show me 14 remote positions from all over the country and 2 results for the location and distance requirements I've selected. Feels pretty pathetic that I have to include this feedback. Like the position literally has (Remote) as part of the listing header. So why then do I see all these on searches for which I don't want to see remote positions.,2
80108513-c66e-46e2-95cf-71ea83a002a8,"Repetitive Feed, Obnoxious Ads, Limited Content from 1st Degree Connections The app seems to be embracing a growth strategy of expanding users' networks and content visibility by favoring content from 2nd and 3rd connections interacted by first connections. As a result, it seems to deprioritize content from first degree connections, meaning you're unlikely to see what your connections are posting. Furthermore, the feed only seems to refresh the top 1-4 posts. Ads are completely irrelevant.",2
7db215b4-1da1-4f60-ab15-551df1a1549c,"Clear Verification doesn't work on my Pixel 6A, and apparently the app doesn't auto-update. Plus, a recent ""upgrade"" is causing message attachments to be sent without the accompanying message - which looks really unprofessional if you're trying to send your résumé to a recruiter. Stick with the website for anything important.",2
d8837316-963d-43b0-bb6c-b83cbef445b3,"I've heard its good, but it isn't working for me. In a class of 9-10 people, I was the only person who's account got locked, so I know it isn't just a security check everyone goes through. I won't be able to get back into my account, because all my IDs have my deadname on them, and I have no way to change them right now. It's frustrating, because now I'm probably going to fail my class, since I can't get into my account, plus others with different names didn't have to deal with it.",2
77fba753-a00a-4db1-bde0-5cf057e8891a,"I couldn't get to my account after 50 many tries, sharing my i.d card info and photos for security checks and it all goes back to the same initial point. I've done the third party authentication for my phone number, I tried the same thing on the website still no accurate result. Really a deception, not about the app since I haven't used it throughout the last year, but a deception from LinkedIn, in general.",2
cde42f59-9163-4401-9e3b-c59f05d5a853,"I can't log in anymore. I get the following: ""We sent a notification to your signed in devices. Open your LinkedIn app and tap Yes to confirm your password reset attempt"". The app I am using is on the phone I am on. This is making no sense and is pathetic and annoying. When can't I just reset my password with my email? App is now useless to me as it's shut me out for no reason. It has never done this nonsense before, but hey, it's the great decline of everything right now and no one ever cares",2
671439c8-4c9a-4162-8d59-37e38b35ac1c,"Biggest issue with the app version as compared to the desktop version (and the reason for only 2 stars) is that the app doesn't allow sorting by the most recent posts. I don't need an AI algorithm telling me what posts are the ""best""; I'd prefer to be able to see what the newest posts are from my network.",2
083b57c0-36dd-40d9-a7ec-7585b4734bfb,"I have made a few connections that have made some progress in my career goals. I would be hesitant to apply to jobs here. There are many ghost job postings and scam openings that applying has become daunting. With such a large platform, it is unfortunate that there isn't a way to filter the fake job posting and scam accounts.",2
9a61148b-e482-4ec5-ba6c-981ae11c7f9d,"I've noticed a persistent issue with the app's notification system. When I tap to check new notifications, it repeatedly indicates I have one, even after deleting it. It's frustrating to encounter this glitch, and it needs prompt attention for a smoother user experience.",2
54ddc530-c019-48dd-98bd-075edb834eb5,"The app is mostly fine except for the fact that I cannot connect with someone AND send them a message at the same time. This is a critical function that's present on the desktop site but not in the app. Also, the verification system is unusable if your front-facing camera isn't good enough.",2
f4baf841-7d94-4aa1-8cc8-5ce34a2d3236,"Sometimes it feels like the app have many bugs, e.g. when answering the job related questions the ""Loading"" keep appears on the center of the screen overlapping with other text. Also in dark mode icons and some text are not visible. Very difficult to use this app in the dark mode",2
14745c27-1d30-4964-b6f3-5f74506aa246,"Worked fine, but new update seems to have introduced a bug that doesn't let you select the notifications tab. It's unresponsivene. Please fix it dev team. Also, a way to contact you via thw app for these things vs an app review might be a thought.",2
800bc486-5407-4fbd-a2e0-cf69f01aff80,"It never loads as it should..always "" no connection"" I have just downloaded it after awhile ..my phone is updated, the app is updated...and I still can't use it..then it lags and stops working, kicking me out ..tired of it..this is why I often delete the app all together!",2
3093ea1e-a373-4bbe-965e-8f31e600f445,Developer removed the ability to save post photos on the phone. The app is just removing features and making it more difficult for users to use the app. I'll rather move on and use something else if I can't do what I want.,2
b74667e8-92f9-4cd3-a803-f30a590b12d7,"App is ok as a news feed, but jobs are too long standing. For someone working in the web technology space, it is annoying that I can not filter applications under My Jobs. LinkedIn Tech Engineers, Please give us an update with the option to WITHDRAW from applications, DELETE applications, and REPORT malicious advertisers within the linkedin app or website, and ALERT HIRERS on our activity. Too many employers or hirers dont respond and jobs can go for a year and makes job listings stale.",2
14e7c6a5-7088-4db1-acf8-d62389f7ef9f,"Probably one of the worst Notification settings from any social media platform. By default you receive same notifications everywhere. To avoid this you need to set one by one each setting, ridiculous. I uninstalled coz I was tired of hundreds of notifications a day",2
ab015c94-8da4-4485-abf5-8c1306f532f2,"The reporting feature for job listings needs more categories or an ""other"" field. Most of the errors I find are either on-site/hybrid jobs incorrectly listed as remote, jobs where the salary in the description doesn't match the salary in the listing, or jobs where the title in the listing doesn't match the one in the description; there aren't categories that fit those cases.",2
60094516-6688-4507-b329-252b7411c188,I factory reset my phone and had to reinstall LinkedIn and now I can't log into my account... The app keeps telling me to check my other device and open the app to press Yes to be logged in on my device.... I don't have any other device and I haven't logged in on any other device.... I tried to change password to no avail and tried logging in so many times hoping they'd come up with another option... It is getting on my nerves ..,2
d549a3ff-e272-45d7-8bf3-234fdf447dae,"There's an option for verifying LinkedIn profile. This is displayed in profile section, but it is not working. It says my country's passport is not listed for verification.",2
fbb936cd-42fc-4d7d-8d5d-1c7302f5eba0,"Now a days LinkedIn is becoming Instagram or like social media app. This needs to be a professional app and for that LinkedIn Team need to find some way to sort this out else people will leave this plateform and switch to another. Also there should be some filters for job search such as salary range, number of employees, etc. Sometimes it is not working with existing filters as well...",2
bf69b46b-307e-4c76-826a-9b5547fb46ee,Please fix the security check page. I've recorded my response many times while loging in. Every time it says your response has been recorded and you have proven that you are a human. But then again loads the same page instead of loging me in. Its been happening for a while on both website and app,2
9a25c353-8b22-416a-8256-454e50af3f85,"It's can be extremely frustrating when you'd like to perform a certain action on the app only to receive a non-descriptive error message that doesn't even try to help you find a solution to whatever the problem may be. For instance, **Tries to change profile picture < error message (submission failed)** **Tries to save topics on profile < error message (topics couldn't be saved)** Okay, so what now?",2
d0fff9c1-f8ca-4c7b-b3a5-8a408422c08d,LinkedIn mobile- I am unable to verify my profile using a passport because there are far too limited country options to select. How am I supposed to verify my profile if that is the case? I don't know if it is the problem with me or others too. I have observed a lot of reviews stating their issues with this app. Does LinkedIn take heed to everyone's issues?,2
c458f0ba-bf95-45b6-8820-6c080497e384,Not user friendly at all. Filters are a nightmare and why are notifications more NB than anything else. It should be your jobs opening up on app launch.,2
6ef60b44-f8ea-4569-8ae4-e6d5d16da5c0,"I have been using linked for about 2 years and it was goin good but yesterday my phone faced some bugs so i need to factory reset. As I don't remember password so I'm trying to recover my linked account, I also uploaded document for verification but still I can't login. I want to reset my password so that i can log in to my account. Plz help",2
e60729e5-be27-46cf-bf02-938cd5b1d942,Why can't you send a message with a connection request like you can on the LinkedIn website. It's so effing infuriating. And now I can't rescind my connection request to re-do it on my desktop without waiting 3 weeks. It's so stupid.,2
6099de37-65e7-4ae6-a3bd-c22108d6eb5c,"All of a sudden it ignores my job search preferences, most importantly location. The update made no difference. Prior to yesterday, it was fine.",2
c52dce66-2687-4104-8ab7-3e578f901fd5,"I've been trying to login for a week after re-installing the app but could not proceed past the verification process. The notice shows ""verification successful"" but alas, don't let me pass. Please fix this.",2
62eaca4d-60e8-4a8b-b1d4-677f5a1ea75e,Not easy to navigate. And it's filters suck. I wish I could type in the location. Not choose from a super limited list.,2
cbe99572-8d81-4ca3-a1a9-3785713a761e,"despite updating the app, the NFC chip scanning is not working...when you press continue the app suddenly stops or directs you to phone settings, it doesn't open the camera :/",2
56425d1a-e532-4a9c-ab5d-2cb87c161cec,"Hii, i am facing a problem on subscription. i cancelled my subscription a day before of its free trial, but the amount got debited from my account. I subscribed on Jan 8 2024 and 1 month is free, that is today (07 feb 24) they will deduct amount for the subscription. But yesterday night itself i cancelled, and also in google play store there is no active subscriptions. How do i get refund.. ? I really need assistance. Please Please",2
027b56e6-9ce6-4aa0-8df4-485e1c1fe537,"Whenever viewing details of a job using 'show more' it is collapsing automatically on the first time, its annoying. Also when searching jobs, it does not have accurate match results.",2
eced2d55-6cac-4aef-b162-9ad151e2b83f,Application is not good if i click on link in WhatsApp it directly open in WhatsApp. Is doesn't redirect ot app which is installed in my device or doesn't open in browser. I cant come back to what'sapp conversation again.,2
b51448c7-f9a2-473b-87a8-0584b89be41b,"This app spams you with constant, worthless notifications. It's also got just a worse interface than using a web browser. I recommend you take a pass on it.",2
d9cb54bb-f284-44e8-bfae-2f3df3eff6bf,"Previously it was great. After the latest update, I am unable to view jobs properly after filtering. Pleaze fix this. Thank you.",2
9e1beae5-63ee-4765-953e-88e28fd248f1,"I'm having trouble installing an app on my Samsung Galaxy Tab S6. While the Play Store says the app needs an upgrade, clicking ""Install"" doesn't work and the process stops.",2
6d9a0fb8-73fe-45d5-a9ff-ad94cbd6bf03,UI can be improved. A feature can be introduced called as collab posts just like instagram where 2 accounts share same post. This will help us collab on same post with like minded people with equal contributions. Not really like collaborative articles feature!,2
708df506-7020-400f-abb1-260ec0c27503,It is a really good app but the problem I am facing is that everytime I try to add mu email id to my account it wont take and now I can't login to my existing account also using my registered phone number.,2
0979c52f-12a1-4685-98df-2a1e7a6b7fc3,I love the idea of LinkedIn . I can not afford premium. I am retired on Social Security just looking for Christian leaders on this platform. I am not sure if I signed up for premium. I find no way to delete premium if I made mistake of monthly premium costs. The gentleman on the robot who contacted me offered no help except to try to sell premium. 🙏🙏🙏🙏🙏🙏🙏🙏🙏 My purpose is contacting believers to pray for them. Please provide customer service phone number not a robot 😡🤖,2
8de5dd59-19e3-4167-8b0f-63ccdee708b5,"I was looking to collaborate a post with a friend, like the feature in Instagram to have collaborators on same content. It would be nice to have that so that content creators can come together and create greater impact and reach.",2
71d4af17-33e2-464b-9060-22fd59b22170,Way too many ads! LinkedIn is losing its appeal because I'm spending too much time removing ads. What the heck in my profile makes LinkedIn think ads for Japanese products/companies are relevant to me?,2
7743f1f5-405d-445d-874a-6c78bdafa2c9,"every time I use LinkedIn the photos and videos won't show up immediately this is so annoying, lead me to leave the app several times",2
72cdfc49-0033-463a-b391-7f5074107198,Buggy. Type in location of job search and if you press enter it searchs with previous location. Only if I press the location suggestion does it work. SAD.,2
021748c8-5c96-4523-97df-978ee6463f64,I didn't find a single job and always it is showing error. It is very bad app. So please don't waste time after it.,2
8bcbba5a-92c5-4ead-a2dd-73b4a371b405,"LinkedIn tries to be a lot of things (social network, job site, sales leads portal) but doesn't do any of them well. The latest unnecessary feature is catch-up, which gives notifications on birthdays (surely the HR intern's idea). Figure out your purpose LinkedIn.",2
0d19f5fb-1cfb-42ec-9817-ba4f2fd29f40,"needs to have an ability to customise views and feedback on what you see. Keep seeing same adverts for things someone follows and despite clicking x, week later it returns. Saving/dismissing jobs or posts gives you a pop up box both on browser and app that will not go away until you click dismiss and don't get me started on the tiktok style posts litering the place and bots who chime in with ""great post"" On that point remove the ""sharing for my network"" auto complete. That's what repost is for",2
7367e68b-e099-4874-ab6e-564f87aab0d7,"I made my LinkedIn account through my phone number, now when I try to add my to my account, It always throws an error message like ""We are unable to process your request"". Please look into the matter. It would be much appreciated if you would solve the issue. Thanks",2
44135fd7-7a3e-4305-8c43-16ac7758c913,"When i searched for some posts, after certain number of scrolls, the app went down. I thought that's because of end of posts but i am sure there are more and also if i click on any post, it says something went wrong. This happened to me 4-5 times within 10 minutes. No network issue. I am able to open all other apps. Also when i closed and opened linked in again, it is showing something went wrong",2
5ebb1cb5-d199-4151-af3b-a9dd743f56b6,"I really like this app very much. But there are some issues I got found. Main thing is that education section. Devs pls update the eduction section in SL. For example, BCAS campus, Royal Institute are have to be added for educational section. The Jobs offering section also have to be get updated.",2
87b133af-5c66-434b-8a93-965044a570b9,"Why I'm finding it difficult to upload pictures or videos on my profile. Once I click the upload button it just keeps loading till eternity... I'm using aa good network, updated app and using required image size.. Really frustrated on what to do. PS. When I post only text kind of post... the post get uploaded but only pictures and videos remains static",2
8a22ccf5-199c-4aa7-8bf2-0712d5902b1e,"Useful but one of the worst managed apps. I tried to login through my laptop using my phone number from which I already have an account, but LinkedIn forcefully created a new account using the same number which I had to close. I accidentally entered the wrong email through which I cannot do the verification and there's no way to remove that email or to add a new one in orde to verify my account. I am afraid I might lose my valuable connections if I logout from my phone.",2
0175793f-4efb-44f2-9866-6aca68d3e8da,"I'm having difficulty in logging in since after I sold my old phone and got a new one. The main thing is, I don't/can't receive any sms from LinkedIn to verify myself so as to able to login in but for the past one month plus nothing to show forth.",2
c5e2f7b3-41fe-419b-be26-7372fc3b1d7c,"It kind of works, but all the ""Promoted"" job ads and ""Suggested"" trash posts makes it disgusting to use. Now I only use it out of necessity to find a job because useful articles are nowhere to be found and events show up on the feed two weeks after they've already happened, which is hilarious.",2
bb0eb8e6-f43c-4f44-9d58-f7a6a95acbf3,"LinkedIn is very slow now a days losing its charm. Every message is consuming good amount of time, may be because of upcoming versions?",2
47fd5ba2-fa7b-48cf-bb72-2057ecf6a982,It's basically a redit or Facebook for business not a place you can get a job anymore. All I ever see is people post things and adds for universities.,2
bb6a57e9-83f3-4087-976f-0966e4e9c744,I love LinkedIn but the app has gone down hill. Barely any pages load other than the feed and even that doesn't always load. LinkedIn please fix your app.,2
2b43acf5-2724-47ce-9501-77bf45de24b4,Please provide better privacy options for job and activities on linkden.please make accessibility to multiple payment options.really inconvenient to add card details always,2
ee0c78e7-359f-4c00-8393-2e331109c967,"It was working well when I first opened account about 2 years ago. But right now, it's a pack of frustration for me. it keeps asking me to verify if I'm human. I can't log into my account. This is frustrating.",2
ff4ed8a0-db90-49ad-b24b-804902965a57,Training area isn't accessible No Rich format support for the post Unable to create structured post with embedded pictures. And more... Very bad.,2
939ea170-8259-43a5-a69c-bf8a0d581d99,Most times I don't get jobs that match my skills and experience. I also applied for a job that was too good to be true from LinkedIn & it was unfortunately a scam even though they'd used a real company name to make their advert seem authentic,2
3e9df164-6af3-4a1a-b2ee-ea2306ac1be4,"It is bad only in editing the post, why you don't let us delete a picture in a post after publication!! Sometimes, I am obliged to delete all the post because of only one picture !!!!!!",2
663fe670-33dd-4ad5-baf3-ae4388bc968e,"I tried out premium for a few months last year and just didnt see the point in it, it doesn't seem like the developers do anything with LinkedIn. My main feedback that I've already relayed to staff is that I want to be able to block employers - I'm fed up of dodgy companies that don't pay employees properly clogging up my jobs feed, I also don't want to see illegal unpaid internship roles! Reports of these do absolutely nothing. Just let me block the employer if you won't remove it altogether!!",2
6e273d9b-9eac-496f-96ea-b97d24604d15,Its a great app but i was facing an issue in one thing that whenever i opened an image an press back its refresh the whole app feed why? Please fix it will change the review to 5 ⭐ thanks.,2
c455f5a3-690d-4fef-a839-da4a85351c92,"It's ridiculous how much 💩 I have to go through just to log in. And then, after going through all the b.s of trying to log in, it still doesn't log me in.",2
4690f912-65a3-4dd6-91af-41dc5cea10ea,"i rried to get my account verified with persona. when it asked me the first country that publish my passport, the list was awfully short. im indonesian and theres no indonesia on that list",2
4e429234-b317-431a-95db-565e6d24977f,"many bugs, edition of posts is limited (scheduled post unposible to edit) so rather use hookle, @for people not user friendly, too much advertisement, expensive premium, job section is basic... @microsoft way support doesn't work",2
f53e4be4-3a6f-417e-ae3b-830413160c46,"Greedy with algorithm. Edit: 1 less star because it got even greedier with algorithm. Now it forces a new red notification on the user called ""catch up"". I didn't ask for this and don't want my attention further kidnapped by an app. I'm going to access it less frequently now and only continue because I may miss professional opportunities otherwise.",2
f9aab87f-e515-49c8-a118-aa635d539dea,"The switch between personal and the page you manage is so finicky and never takes half the time even though it initially looks like it did, which looks very unprofessional. Now the pages I manage aren't loading fully, the notification page isn't loading at all, and commebts just keep spinning instead of loading.",2
7c071831-8be5-4994-b6a3-1c326f394461,Glitchy app sends email notifications about jobs I am not always qualified for and when I click the job I am told to have the app installed whih is already installed then when I search I can't find the job they emailed about.,2
2d11fcf5-9bb4-47c3-b30e-81e80737e8a9,"So many garbage notifications it's insane, and all of them are useless. Half the time it's just internal advertising but they'll send push notifications about it in addition to multiple emails. Indeed is far superior if you're looking for a job.",2
